date,user_id,sessions,minutes_watched,content_type,buffering_events,error_occurred
2025-06-11,1949,2,45,Movie,0,0
2025-06-12,1949,0,40,Movie,0,0
2025-06-13,1949,1,33,TV Show,1,0
2025-06-14,1949,1,53,TV Show,0,0
2025-06-15,1949,1,48,,0,1
2025-06-16,1949,0,0,Movie,0,0
2025-06-17,1949,0,20,TV Show,0,0
2025-06-18,1949,1,41,Live,0,0
2025-06-19,1949,1,53,Movie,0,0
2025-06-20,1949,0,38,Movie,0,0
2025-06-21,1949,1,37,TV Show,0,0
2025-06-22,1949,1,47,Movie,0,1
2025-06-23,1949,1,56,Movie,0,0
2025-06-24,1949,1,32,Movie,0,0
2025-06-25,1949,0,49,Movie,3,0
2025-06-26,1949,1,50,Movie,0,0
2025-06-27,1949,1,570,Live,0,0
2025-06-28,1949,0,55,TV Show,0,0
2025-06-29,1949,1,58,TV Show,0,0
2025-06-30,1949,0,29,,1,0
2025-07-01,1949,0,52,Movie,0,0
2025-06-02,1950,3,29,Movie,0,0
2025-06-03,1950,3,41,TV Show,0,0
2025-06-04,1950,2,40,Movie,0,0
2025-06-05,1950,3,12,Movie,0,0
2025-06-06,1950,3,50,TV Show,0,0
2025-06-07,1950,0,0,None,0,0
2025-06-08,1950,3,57,TV Show,1,0
2025-06-09,1950,3,23,TV Show,0,0
2025-06-10,1950,3,44,TV Show,0,1
2025-06-11,1950,2,31,TV Show,0,0
2025-06-12,1950,2,51,,0,0
2025-06-13,1950,2,39,Movie,1,0
2025-06-14,1950,4,56,None,2,0
2025-06-15,1950,3,63,Movie,0,0
2025-06-16,1950,0,0,Movie,0,0
2025-06-17,1950,3,28,Movie,0,0
2025-06-18,1950,2,59,Movie,1,0
2025-06-19,1950,2,25,,1,1
2025-06-20,1950,4,20,Movie,0,0
2025-06-21,1950,3,66,,0,0
2025-06-22,1950,4,31,Movie,0,0
2025-06-23,1950,2,22,TV Show,2,0
2025-06-24,1950,2,43,Movie,1,0
2025-06-25,1950,1,49,TV Show,0,0
2025-06-26,1950,3,26,Movie,1,0
2025-06-27,1950,3,21,Movie,0,1
2025-06-28,1950,3,37,Movie,0,1
2025-06-29,1950,3,26,TV Show,0,0
2025-06-30,1950,2,34,Movie,0,0
2025-07-01,1950,3,30,TV Show,1,0
2025-06-02,1951,1,10,,0,0
2025-06-03,1951,0,17,TV Show,0,0
2025-06-04,1951,1,15,TV Show,1,0
2025-06-05,1951,0,11,TV Show,0,0
2025-06-06,1951,0,17,None,0,0
2025-06-07,1951,0,18,Movie,0,0
2025-06-08,1951,1,20,None,0,1
2025-06-09,1951,0,3,Live,0,0
2025-06-10,1951,1,6,Live,0,0
2025-06-11,1951,1,10,TV Show,0,0
2025-06-12,1951,0,0,TV Show,0,0
2025-06-13,1951,1,4,Movie,0,0
2025-06-14,1951,2,16,None,0,0
2025-06-15,1951,1,8,None,0,0
2025-06-16,1951,1,14,Movie,2,0
2025-06-17,1951,1,5,TV Show,1,0
2025-06-18,1951,0,4,Movie,0,0
2025-06-19,1951,1,11,,0,0
2025-06-20,1951,0,16,TV Show,0,1
2025-06-21,1951,0,5,TV Show,0,0
2025-06-22,1951,1,11,TV Show,0,0
2025-06-23,1951,1,14,Movie,0,0
2025-06-24,1951,1,8,TV Show,0,0
2025-06-25,1951,1,10,TV Show,1,0
2025-06-26,1951,1,10,Movie,0,0
2025-06-27,1951,1,11,Movie,1,0
2025-06-28,1951,0,17,Movie,0,0
2025-06-29,1951,1,14,Movie,0,0
2025-06-30,1951,1,12,Movie,0,0
2025-07-01,1951,1,13,TV Show,0,0
2025-06-02,1952,3,770,TV Show,0,0
2025-06-03,1952,2,54,Movie,0,0
2025-06-04,1952,2,63,Movie,0,1
2025-06-05,1952,3,76,Live,0,0
2025-06-06,1952,2,66,Movie,0,1
2025-06-07,1952,3,82,Movie,0,0
2025-06-08,1952,4,66,Movie,1,0
2025-06-09,1952,3,59,TV Show,0,0
2025-06-10,1952,3,94,TV Show,0,0
2025-06-11,1952,2,33,Movie,0,0
2025-06-12,1952,2,51,Live,0,0
2025-06-13,1952,3,52,Movie,0,0
2025-06-14,1952,2,77,TV Show,0,0
2025-06-15,1952,3,61,TV Show,1,0
2025-06-16,1952,2,42,TV Show,0,0
2025-06-17,1952,0,0,TV Show,0,0
2025-06-18,1952,2,92,TV Show,0,1
2025-06-19,1952,2,79,TV Show,0,0
2025-06-20,1952,3,67,Movie,0,0
2025-06-21,1952,0,0,TV Show,0,0
2025-06-22,1952,3,88,TV Show,0,0
2025-06-23,1952,3,89,Movie,0,1
2025-06-24,1952,2,64,TV Show,0,0
2025-06-25,1952,2,63,Movie,0,0
2025-06-26,1952,2,52,Movie,0,0
2025-06-27,1952,3,62,TV Show,0,0
2025-06-28,1952,3,70,TV Show,0,0
2025-06-29,1952,2,84,Live,0,0
2025-06-30,1952,2,66,,0,0
2025-07-01,1952,3,99,,0,0
2025-06-02,1953,2,102,Movie,0,0
2025-06-03,1953,2,100,TV Show,0,0
2025-06-04,1953,1,82,Movie,0,0
2025-06-05,1953,2,85,,1,0
2025-06-06,1953,2,117,TV Show,0,0
2025-06-07,1953,3,92,Movie,0,0
2025-06-08,1953,2,138,None,0,0
2025-06-09,1953,2,98,TV Show,0,1
2025-06-10,1953,2,99,Movie,0,0
2025-06-11,1953,0,0,Movie,0,0
2025-06-12,1953,2,83,Movie,0,1
2025-06-13,1953,1,110,Movie,0,0
2025-06-14,1953,2,117,Live,0,0
2025-06-15,1953,2,82,Live,1,0
2025-06-16,1953,1,103,None,1,0
2025-06-17,1953,2,78,Movie,0,0
2025-06-18,1953,1,84,TV Show,0,0
2025-06-19,1953,2,139,TV Show,0,0
2025-06-20,1953,2,114,Movie,2,1
2025-06-21,1953,2,58,TV Show,0,0
2025-06-22,1953,1,105,Live,0,0
2025-06-23,1953,2,120,Movie,0,0
2025-06-24,1953,1,52,Movie,0,0
2025-06-25,1953,2,81,Movie,0,0
2025-06-26,1953,2,67,Movie,1,0
2025-06-27,1953,1,91,Movie,0,0
2025-06-28,1953,2,115,TV Show,0,0
2025-06-29,1953,2,130,TV Show,0,0
2025-06-30,1953,2,102,TV Show,0,0
2025-07-01,1953,1,55,Movie,1,0
2025-06-02,1954,1,95,Movie,0,0
2025-06-03,1954,0,76,Movie,1,0
2025-06-04,1954,1,55,Live,0,1
2025-06-05,1954,0,74,TV Show,0,0
2025-06-06,1954,0,103,TV Show,1,0
2025-06-07,1954,1,135,Movie,1,1
2025-06-08,1954,0,129,Movie,0,0
2025-06-09,1954,2,103,TV Show,0,0
2025-06-10,1954,0,66,TV Show,0,1
2025-06-11,1954,0,110,,0,1
2025-06-12,1954,2,110,Movie,0,0
2025-06-13,1954,1,51,TV Show,1,0
2025-06-14,1954,0,800,Live,1,0
2025-06-15,1954,0,132,TV Show,0,0
2025-06-16,1954,1,102,Movie,0,0
2025-06-17,1954,1,69,TV Show,2,0
2025-06-18,1954,0,49,Movie,0,0
2025-06-19,1954,1,52,TV Show,2,0
2025-06-20,1954,1,61,Movie,0,0
2025-06-21,1954,0,51,TV Show,1,0
2025-06-22,1954,1,94,Movie,1,0
2025-06-23,1954,0,0,Movie,0,0
2025-06-24,1954,0,97,Movie,0,0
2025-06-25,1954,0,0,,0,0
2025-06-26,1954,1,18,TV Show,0,1
2025-06-27,1954,0,83,TV Show,0,0
2025-06-28,1954,1,95,Movie,0,0
2025-06-29,1954,1,114,,0,0
2025-06-30,1954,0,69,Movie,1,1
2025-07-01,1954,1,114,TV Show,0,0
2025-06-02,1955,1,47,Movie,0,0
2025-06-03,1955,1,55,Movie,0,0
2025-06-04,1955,0,43,,0,0
2025-06-05,1955,1,67,TV Show,1,0
2025-06-06,1955,0,60,Movie,1,0
2025-06-07,1955,1,64,TV Show,0,0
2025-06-08,1955,1,68,TV Show,0,0
2025-06-09,1955,0,31,Movie,0,0
2025-06-10,1955,0,55,TV Show,0,0
2025-06-11,1955,0,57,TV Show,0,0
2025-06-12,1955,1,44,TV Show,1,0
2025-06-13,1955,0,64,TV Show,0,0
2025-06-14,1955,1,30,TV Show,0,0
2025-06-15,1955,1,74,TV Show,1,0
2025-06-16,1955,1,52,Live,1,0
2025-06-17,1955,1,68,TV Show,0,0
2025-06-18,1955,1,45,Movie,0,0
2025-06-19,1955,1,74,TV Show,0,0
2025-06-20,1955,0,0,Movie,0,0
2025-06-21,1955,0,45,TV Show,1,1
2025-06-22,1955,1,36,,0,1
2025-06-23,1955,2,44,TV Show,1,1
2025-06-24,1955,0,23,Movie,0,0
2025-06-25,1955,1,38,TV Show,0,0
2025-06-26,1955,0,57,None,0,1
2025-06-27,1955,1,60,,0,0
2025-06-28,1955,2,34,Live,0,0
2025-06-29,1955,1,40,TV Show,1,1
2025-06-30,1955,0,54,Movie,0,0
2025-07-01,1955,0,57,,0,0
2025-06-02,1956,1,56,Movie,0,0
2025-06-03,1956,0,25,Live,0,0
2025-06-04,1956,0,59,Movie,0,0
2025-06-05,1956,1,61,Movie,1,0
2025-06-06,1956,0,47,Movie,1,1
2025-06-07,1956,1,10,TV Show,1,0
2025-06-08,1956,1,65,Movie,0,0
2025-06-09,1956,0,61,TV Show,0,0
2025-06-10,1956,0,50,TV Show,0,0
2025-06-11,1956,0,1050,Live,0,0
2025-06-12,1956,1,34,Movie,1,0
2025-06-13,1956,0,55,None,0,0
2025-06-14,1956,0,62,,0,0
2025-06-15,1956,1,74,Movie,0,0
2025-06-16,1956,1,67,TV Show,0,0
2025-06-17,1956,0,41,None,0,0
2025-06-18,1956,0,24,Movie,1,1
2025-06-19,1956,0,0,TV Show,0,0
2025-06-20,1956,0,59,Movie,1,0
2025-06-21,1956,1,79,Movie,0,0
2025-06-22,1956,1,56,Movie,0,0
2025-06-23,1956,0,43,Movie,0,0
2025-06-24,1956,0,45,Movie,0,0
2025-06-25,1956,0,34,TV Show,0,0
2025-06-26,1956,0,19,Movie,0,1
2025-06-27,1956,0,52,Movie,1,0
2025-06-28,1956,1,76,,0,1
2025-06-29,1956,2,72,TV Show,2,0
2025-06-30,1956,1,58,TV Show,0,0
2025-07-01,1956,1,41,TV Show,1,1
2025-06-02,1957,0,35,TV Show,0,0
2025-06-03,1957,0,25,TV Show,1,0
2025-06-04,1957,1,18,Movie,0,0
2025-06-05,1957,1,40,Movie,1,1
2025-06-06,1957,0,28,TV Show,1,0
2025-06-07,1957,0,31,,1,0
2025-06-08,1957,1,53,TV Show,1,0
2025-06-09,1957,0,34,TV Show,1,0
2025-06-10,1957,0,32,TV Show,0,0
2025-06-11,1957,1,43,Movie,0,0
2025-06-12,1957,0,33,TV Show,0,0
2025-06-13,1957,1,21,Movie,0,0
2025-06-14,1957,1,23,TV Show,0,0
2025-06-15,1957,1,36,Movie,0,0
2025-06-16,1957,0,31,TV Show,0,0
2025-06-17,1957,1,20,Live,0,0
2025-06-18,1957,1,16,TV Show,0,0
2025-06-19,1957,0,30,TV Show,0,1
2025-06-20,1957,0,35,Movie,0,1
2025-06-21,1957,1,5,Movie,0,0
2025-06-22,1957,2,40,Movie,0,0
2025-06-23,1957,1,16,Movie,0,1
2025-06-24,1957,1,20,TV Show,1,0
2025-06-25,1957,1,33,,0,0
2025-06-26,1957,1,30,TV Show,0,0
2025-06-27,1957,0,31,TV Show,0,0
2025-06-28,1957,0,0,TV Show,0,0
2025-06-29,1957,0,34,,0,0
2025-06-30,1957,1,32,TV Show,0,0
2025-07-01,1957,1,24,Movie,1,0
2025-06-02,1958,1,120,Movie,0,0
2025-06-03,1958,1,112,,0,0
2025-06-04,1958,2,130,,1,0
2025-06-05,1958,2,162,Movie,0,0
2025-06-06,1958,2,97,Movie,0,0
2025-06-07,1958,3,198,Live,0,0
2025-06-08,1958,2,205,TV Show,0,0
2025-06-09,1958,0,0,Movie,0,0
2025-06-10,1958,1,85,TV Show,1,0
2025-06-11,1958,1,149,TV Show,0,0
2025-06-12,1958,1,31,Movie,0,0
2025-06-13,1958,1,91,TV Show,0,0
2025-06-14,1958,1,159,TV Show,0,0
2025-06-15,1958,2,175,,2,0
2025-06-16,1958,2,103,Live,0,0
2025-06-17,1958,1,145,TV Show,0,0
2025-06-18,1958,2,117,TV Show,0,0
2025-06-19,1958,1,100,,0,0
2025-06-20,1958,1,145,TV Show,0,1
2025-06-21,1958,2,106,TV Show,1,1
2025-06-22,1958,0,0,,0,0
2025-06-23,1958,2,125,Movie,0,1
2025-06-24,1958,1,74,Movie,0,0
2025-06-25,1958,1,68,Movie,1,0
2025-06-26,1958,1,120,TV Show,1,0
2025-06-27,1958,1,97,Movie,0,0
2025-06-28,1958,0,0,,0,0
2025-06-29,1958,2,148,TV Show,0,1
2025-06-30,1958,1,87,,0,0
2025-07-01,1958,2,113,Movie,1,0
2025-06-02,1959,0,0,Live,0,0
2025-06-03,1959,3,117,TV Show,0,0
2025-06-04,1959,3,69,TV Show,1,0
2025-06-05,1959,3,101,TV Show,0,0
2025-06-06,1959,4,84,Movie,0,0
2025-06-07,1959,4,37,Movie,0,0
2025-06-08,1959,4,120,Movie,0,0
2025-06-09,1959,3,80,Live,0,1
2025-06-10,1959,2,108,TV Show,0,0
2025-06-11,1959,4,135,TV Show,0,0
2025-06-12,1959,3,106,TV Show,0,0
2025-06-13,1959,2,52,Movie,2,0
2025-06-14,1959,4,82,,0,0
2025-06-15,1959,4,87,TV Show,0,0
2025-06-16,1959,3,136,Movie,1,0
2025-06-17,1959,4,123,TV Show,1,0
2025-06-18,1959,3,116,TV Show,1,0
2025-06-19,1959,3,81,TV Show,0,0
2025-06-20,1959,3,97,Movie,1,0
2025-06-21,1959,0,0,,0,0
2025-06-22,1959,5,141,TV Show,0,0
2025-06-23,1959,4,40,TV Show,0,0
2025-06-24,1959,3,133,Movie,2,1
2025-06-25,1959,4,75,None,0,0
2025-06-26,1959,4,49,TV Show,0,0
2025-06-27,1959,3,43,,1,0
2025-06-28,1959,4,125,Movie,0,0
2025-06-29,1959,4,120,Live,0,1
2025-06-30,1959,3,69,Live,0,1
2025-07-01,1959,4,115,TV Show,0,0
2025-06-02,1960,0,0,,0,0
2025-06-03,1960,0,0,TV Show,0,0
2025-06-04,1960,0,1,Movie,0,0
2025-06-05,1960,0,1,Movie,1,0
2025-06-06,1960,0,1,,1,0
2025-06-07,1960,0,1,,0,0
2025-06-08,1960,1,0,Live,0,0
2025-06-09,1960,0,0,Movie,0,0
2025-06-10,1960,0,0,Movie,0,0
2025-06-11,1960,0,1,TV Show,0,0
2025-06-12,1960,0,0,TV Show,0,0
2025-06-13,1960,0,0,Movie,0,0
2025-06-14,1960,0,1,Movie,0,0
2025-06-15,1960,0,1,,0,0
2025-06-16,1960,0,1,TV Show,0,0
2025-06-17,1960,0,1,Movie,0,1
2025-06-18,1960,1,1,,0,0
2025-06-19,1960,0,1,TV Show,0,0
2025-06-20,1960,0,1,Movie,0,0
2025-06-21,1960,0,1,Movie,0,0
2025-06-22,1960,0,1,Movie,0,0
2025-06-23,1960,0,1,,0,0
2025-06-24,1960,0,1,,0,0
2025-06-25,1960,0,0,Movie,0,0
2025-06-26,1960,0,1,TV Show,0,0
2025-06-27,1960,0,0,None,0,0
2025-06-28,1960,0,0,Movie,0,0
2025-06-29,1960,0,0,TV Show,0,0
2025-06-30,1960,0,0,TV Show,0,0
2025-07-01,1960,0,0,TV Show,0,0
2025-06-02,1961,0,22,Movie,0,0
2025-06-03,1961,0,0,Movie,0,0
2025-06-04,1961,0,7,TV Show,0,0
2025-06-05,1961,0,16,,0,0
2025-06-06,1961,0,21,Movie,0,0
2025-06-07,1961,1,13,Movie,0,0
2025-06-08,1961,1,19,TV Show,1,0
2025-06-09,1961,0,13,Movie,1,0
2025-06-10,1961,1,29,None,0,0
2025-06-11,1961,1,23,Movie,0,0
2025-06-12,1961,0,16,Movie,0,0
2025-06-13,1961,1,7,TV Show,0,0
2025-06-14,1961,1,23,TV Show,1,0
2025-06-15,1961,1,29,Movie,0,0
2025-06-16,1961,0,15,Movie,0,1
2025-06-17,1961,0,23,TV Show,0,1
2025-06-18,1961,0,13,Movie,0,0
2025-06-19,1961,1,12,TV Show,1,0
2025-06-20,1961,0,8,TV Show,1,0
2025-06-21,1961,1,19,TV Show,0,0
2025-06-22,1961,0,15,Movie,0,0
2025-06-23,1961,2,15,Movie,0,0
2025-06-24,1961,1,15,Movie,1,0
2025-06-25,1961,1,21,Movie,0,0
2025-06-26,1961,2,12,TV Show,0,0
2025-06-27,1961,0,18,Movie,0,0
2025-06-28,1961,0,21,Movie,0,0
2025-06-29,1961,1,20,TV Show,0,0
2025-06-30,1961,1,16,Movie,0,0
2025-07-01,1961,1,20,Movie,1,0
2025-06-02,1962,0,48,TV Show,0,0
2025-06-03,1962,0,66,TV Show,0,0
2025-06-04,1962,0,52,TV Show,1,0
2025-06-05,1962,1,37,Movie,1,1
2025-06-06,1962,1,49,TV Show,1,0
2025-06-07,1962,0,46,Movie,0,0
2025-06-08,1962,1,87,TV Show,0,1
2025-06-09,1962,1,65,TV Show,0,0
2025-06-10,1962,0,53,TV Show,1,0
2025-06-11,1962,1,61,,0,0
2025-06-12,1962,0,38,Movie,0,0
2025-06-13,1962,1,73,Movie,2,0
2025-06-14,1962,0,104,TV Show,0,0
2025-06-15,1962,1,84,TV Show,1,0
2025-06-16,1962,0,39,Movie,0,0
2025-06-17,1962,0,37,Movie,0,0
2025-06-18,1962,0,49,Movie,0,0
2025-06-19,1962,1,38,Movie,0,0
2025-06-20,1962,1,39,,0,0
2025-06-21,1962,1,76,Live,0,0
2025-06-22,1962,1,59,TV Show,0,0
2025-06-23,1962,0,42,TV Show,0,0
2025-06-24,1962,0,57,Movie,0,1
2025-06-25,1962,0,80,Movie,1,0
2025-06-26,1962,1,66,TV Show,0,0
2025-06-27,1962,0,0,,0,0
2025-06-28,1962,0,79,TV Show,1,0
2025-06-29,1962,0,74,,0,0
2025-06-30,1962,2,43,Movie,1,0
2025-07-01,1962,1,31,TV Show,0,0
2025-06-02,1963,3,25,Movie,0,1
2025-06-03,1963,3,22,TV Show,0,0
2025-06-04,1963,3,23,Movie,0,0
2025-06-05,1963,2,31,Movie,0,0
2025-06-06,1963,3,8,TV Show,2,0
2025-06-07,1963,3,48,TV Show,0,0
2025-06-08,1963,3,38,Movie,0,0
2025-06-09,1963,2,29,Movie,0,0
2025-06-10,1963,3,18,Movie,0,0
2025-06-11,1963,2,25,TV Show,0,1
2025-06-12,1963,3,17,Movie,0,0
2025-06-13,1963,0,0,Movie,0,0
2025-06-14,1963,2,17,TV Show,1,0
2025-06-15,1963,3,20,TV Show,0,0
2025-06-16,1963,3,28,TV Show,0,1
2025-06-17,1963,2,28,TV Show,0,0
2025-06-18,1963,3,25,Movie,0,0
2025-06-19,1963,3,23,Movie,1,0
2025-06-20,1963,2,30,TV Show,0,0
2025-06-21,1963,3,32,None,0,1
2025-06-22,1963,4,21,TV Show,0,0
2025-06-23,1963,2,27,Live,0,0
2025-06-24,1963,2,27,TV Show,1,0
2025-06-25,1963,3,26,,0,1
2025-06-26,1963,2,13,TV Show,0,0
2025-06-27,1963,3,21,Movie,0,0
2025-06-28,1963,0,0,Movie,0,0
2025-06-29,1963,3,28,TV Show,0,0
2025-06-30,1963,3,17,,0,0
2025-07-01,1963,3,20,TV Show,0,0
2025-06-02,1964,3,17,TV Show,0,0
2025-06-03,1964,3,30,Movie,1,0
2025-06-04,1964,3,23,TV Show,0,0
2025-06-05,1964,1,18,TV Show,0,0
2025-06-06,1964,0,0,Movie,0,0
2025-06-07,1964,3,16,TV Show,1,0
2025-06-08,1964,2,40,,0,0
2025-06-09,1964,3,26,Movie,0,0
2025-06-10,1964,3,37,None,0,0
2025-06-11,1964,2,25,TV Show,1,0
2025-06-12,1964,3,38,TV Show,0,0
2025-06-13,1964,3,23,TV Show,1,0
2025-06-14,1964,2,27,Movie,0,1
2025-06-15,1964,3,36,TV Show,0,0
2025-06-16,1964,2,26,Movie,1,0
2025-06-17,1964,2,22,,1,0
2025-06-18,1964,3,21,TV Show,1,0
2025-06-19,1964,1,28,Movie,0,0
2025-06-20,1964,2,7,Movie,1,0
2025-06-21,1964,4,41,TV Show,1,0
2025-06-22,1964,3,32,Movie,0,1
2025-06-23,1964,2,23,Movie,0,0
2025-06-24,1964,2,21,Movie,0,0
2025-06-25,1964,2,19,Movie,2,0
2025-06-26,1964,3,38,Movie,0,0
2025-06-27,1964,2,24,,0,0
2025-06-28,1964,2,37,Movie,1,0
2025-06-29,1964,3,30,TV Show,1,0
2025-06-30,1964,2,36,Movie,0,0
2025-07-01,1964,3,29,Movie,1,0
2025-06-02,1965,0,39,Movie,0,0
2025-06-03,1965,0,33,,0,0
2025-06-04,1965,1,41,Movie,1,0
2025-06-05,1965,0,0,None,0,0
2025-06-06,1965,0,56,TV Show,0,0
2025-06-07,1965,1,59,TV Show,0,0
2025-06-08,1965,2,24,TV Show,1,0
2025-06-09,1965,0,34,TV Show,0,1
2025-06-10,1965,1,61,TV Show,1,0
2025-06-11,1965,0,0,,0,0
2025-06-12,1965,0,40,Movie,0,1
2025-06-13,1965,0,64,Movie,0,0
2025-06-14,1965,0,45,Movie,1,0
2025-06-15,1965,1,65,Movie,0,0
2025-06-16,1965,0,45,TV Show,0,0
2025-06-17,1965,1,25,TV Show,0,0
2025-06-18,1965,1,41,Live,0,0
2025-06-19,1965,0,47,,1,0
2025-06-20,1965,0,54,TV Show,1,0
2025-06-21,1965,1,48,TV Show,0,0
2025-06-22,1965,1,27,TV Show,1,0
2025-06-23,1965,1,40,None,0,0
2025-06-24,1965,0,63,TV Show,0,0
2025-06-25,1965,0,40,Movie,0,0
2025-06-26,1965,1,37,TV Show,0,0
2025-06-27,1965,1,28,Movie,0,0
2025-06-28,1965,1,70,Movie,0,0
2025-06-29,1965,0,0,TV Show,0,0
2025-06-30,1965,1,37,TV Show,0,0
2025-07-01,1965,0,43,,0,0
2025-06-02,1966,2,68,Movie,0,0
2025-06-03,1966,2,47,TV Show,0,1
2025-06-04,1966,2,60,Live,0,0
2025-06-05,1966,0,0,TV Show,0,0
2025-06-06,1966,1,69,,0,0
2025-06-07,1966,1,94,Movie,0,0
2025-06-08,1966,2,98,Movie,0,0
2025-06-09,1966,2,99,TV Show,0,0
2025-06-10,1966,1,57,Movie,0,0
2025-06-11,1966,2,74,Movie,0,0
2025-06-12,1966,1,74,None,0,0
2025-06-13,1966,2,84,TV Show,1,0
2025-06-14,1966,3,106,Movie,0,0
2025-06-15,1966,2,85,Movie,1,0
2025-06-16,1966,1,83,Movie,1,0
2025-06-17,1966,2,85,TV Show,1,0
2025-06-18,1966,1,65,Movie,0,0
2025-06-19,1966,2,71,TV Show,0,1
2025-06-20,1966,1,60,,1,0
2025-06-21,1966,1,79,Movie,0,0
2025-06-22,1966,2,55,Movie,0,0
2025-06-23,1966,2,67,Movie,0,0
2025-06-24,1966,3,51,Movie,0,0
2025-06-25,1966,2,25,Live,0,1
2025-06-26,1966,1,94,Live,0,0
2025-06-27,1966,1,68,Movie,0,0
2025-06-28,1966,2,41,Movie,0,0
2025-06-29,1966,2,82,TV Show,1,0
2025-06-30,1966,1,56,Movie,1,0
2025-07-01,1966,2,113,TV Show,1,0
2025-06-02,1967,1,52,Movie,0,0
2025-06-03,1967,1,37,Movie,1,0
2025-06-04,1967,1,58,TV Show,0,0
2025-06-05,1967,1,56,Movie,0,1
2025-06-06,1967,0,47,TV Show,1,0
2025-06-07,1967,1,59,Movie,0,0
2025-06-08,1967,0,0,Movie,0,0
2025-06-09,1967,0,45,Movie,0,0
2025-06-10,1967,1,34,Movie,1,0
2025-06-11,1967,1,60,,0,0
2025-06-12,1967,0,53,Movie,0,0
2025-06-13,1967,1,49,Movie,0,0
2025-06-14,1967,1,66,Movie,0,0
2025-06-15,1967,1,470,TV Show,1,0
2025-06-16,1967,1,41,,1,0
2025-06-17,1967,1,29,Movie,1,0
2025-06-18,1967,0,49,TV Show,0,0
2025-06-19,1967,0,51,Movie,0,0
2025-06-20,1967,0,43,TV Show,0,0
2025-06-21,1967,0,49,TV Show,0,0
2025-06-22,1967,1,40,Movie,0,0
2025-06-23,1967,1,40,Movie,0,1
2025-06-24,1967,0,52,TV Show,0,0
2025-06-25,1967,1,25,Live,0,0
2025-06-26,1967,1,37,None,0,0
2025-06-27,1967,1,24,Live,1,1
2025-06-28,1967,0,31,TV Show,0,1
2025-06-29,1967,0,0,Movie,0,0
2025-06-30,1967,1,33,Movie,2,0
2025-07-01,1967,1,52,Live,0,0
2025-06-02,1968,0,12,TV Show,1,0
2025-06-03,1968,0,13,TV Show,1,0
2025-06-04,1968,0,15,TV Show,0,0
2025-06-05,1968,0,18,TV Show,1,0
2025-06-06,1968,0,22,TV Show,0,1
2025-06-07,1968,0,26,TV Show,1,0
2025-06-08,1968,1,27,,0,0
2025-06-09,1968,0,12,Movie,0,0
2025-06-10,1968,0,19,Movie,0,0
2025-06-11,1968,0,0,TV Show,0,0
2025-06-12,1968,0,14,TV Show,1,0
2025-06-13,1968,0,9,Movie,0,0
2025-06-14,1968,0,27,Movie,0,0
2025-06-15,1968,0,18,TV Show,0,0
2025-06-16,1968,0,20,Movie,0,0
2025-06-17,1968,0,21,TV Show,0,0
2025-06-18,1968,0,13,,0,0
2025-06-19,1968,0,14,Live,0,0
2025-06-20,1968,0,20,Movie,0,0
2025-06-21,1968,0,18,Movie,2,0
2025-06-22,1968,0,12,Movie,0,0
2025-06-23,1968,0,17,Movie,1,0
2025-06-24,1968,0,8,Movie,0,0
2025-06-25,1968,0,14,TV Show,0,0
2025-06-26,1968,0,0,Movie,0,0
2025-06-27,1968,0,17,TV Show,0,0
2025-06-28,1968,0,23,Live,0,0
2025-06-29,1968,0,10,Movie,2,0
2025-06-30,1968,0,17,Movie,0,0
2025-07-01,1968,0,18,Movie,2,0
2025-06-02,1969,0,12,Movie,0,0
2025-06-03,1969,0,11,None,0,0
2025-06-04,1969,0,14,Movie,0,0
2025-06-05,1969,0,15,TV Show,0,0
2025-06-06,1969,0,17,Movie,1,0
2025-06-07,1969,0,17,TV Show,1,0
2025-06-08,1969,0,15,Movie,0,0
2025-06-09,1969,0,18,TV Show,0,0
2025-06-10,1969,0,20,Live,0,0
2025-06-11,1969,0,5,Movie,0,0
2025-06-12,1969,0,6,,0,0
2025-06-13,1969,0,4,Movie,0,0
2025-06-14,1969,0,13,Live,0,0
2025-06-15,1969,0,9,Movie,2,0
2025-06-16,1969,0,8,Movie,0,0
2025-06-17,1969,0,13,Live,0,0
2025-06-18,1969,0,18,,0,0
2025-06-19,1969,0,10,Movie,0,0
2025-06-20,1969,0,8,Movie,0,0
2025-06-21,1969,0,21,Movie,1,0
2025-06-22,1969,0,18,Movie,1,0
2025-06-23,1969,0,20,Movie,0,0
2025-06-24,1969,0,11,Movie,1,0
2025-06-25,1969,0,14,,0,0
2025-06-26,1969,0,20,TV Show,0,0
2025-06-27,1969,0,10,Movie,1,0
2025-06-28,1969,0,13,Movie,1,0
2025-06-29,1969,0,13,TV Show,0,1
2025-06-30,1969,0,9,Movie,0,0
2025-07-01,1969,0,14,Movie,0,0
2025-06-02,1970,1,10,TV Show,2,0
2025-06-03,1970,2,11,Movie,0,0
2025-06-04,1970,2,6,,0,0
2025-06-05,1970,1,13,Movie,1,0
2025-06-06,1970,2,12,Live,0,0
2025-06-07,1970,2,12,Movie,0,0
2025-06-08,1970,2,11,TV Show,0,0
2025-06-09,1970,2,13,,1,0
2025-06-10,1970,1,13,TV Show,0,0
2025-06-11,1970,1,8,Movie,0,0
2025-06-12,1970,2,5,Movie,0,1
2025-06-13,1970,1,11,None,0,0
2025-06-14,1970,1,17,TV Show,0,0
2025-06-15,1970,2,13,Movie,1,0
2025-06-16,1970,1,7,Movie,0,0
