user_id,age,gender,signup_date,subscription_type,payment_method,monthly_revenue,country,referral_source,has_kids,last_payment_date
9961,35,M,2023-09-07,Basic,Credit Card,9.99,SI,,0,2024-07-22
9962,38,F,2024-09-06,Premium,Credit Card,14.99,HU,Google,1,2024-12-10
9963,53,M,2025-03-29,Premium,Other,14.99,OM,,0,2025-06-23
9964,30,F,2025-06-29,Trial,Credit Card,0.0,YE,Email,0,2025-07-03
9965,43,F,2024-03-30,Premium,Credit Card,14.99,NZ,Google,0,2024-10-27
9966,50,M,2023-09-28,Premium,PayPal,14.99,ET,,0,2024-02-19
9967,42,F,2025-03-29,Premium,Credit Card,14.99,BB,Facebook,0,2025-04-20
9968,47,F,2024-11-10,Premium,Credit Card,14.99,TV,Google,0,2025-03-22
9969,36,M,2025-02-20,Basic,Credit Card,9.99,SD,Friend,0,2025-03-21
9970,42,M,2023-11-01,Trial,Credit Card,0.0,LC,Google,0,2024-01-29
9971,44,F,2024-04-22,Premium,Credit Card,14.99,KG,,1,2024-11-03
9972,35,M,2025-05-24,Basic,Credit Card,9.99,LA,Google,0,2025-06-09
9973,59,M,2024-10-22,Trial,Credit Card,0.0,GQ,Friend,1,2025-01-31
9974,26,F,2023-08-03,Premium,Credit Card,14.99,CR,Facebook,0,2023-08-24
9975,25,M,2024-09-29,Basic,PayPal,9.99,MZ,Facebook,1,2025-02-06
9976,51,F,2024-08-01,Basic,Credit Card,9.99,CI,Email,0,2025-05-18
9977,49,M,2024-01-23,Premium,PayPal,14.99,SC,Facebook,0,2024-06-23
9978,28,F,2025-07-07,Premium,PayPal,14.99,LV,Google,1,2025-07-08
9979,47,F,2025-02-08,Premium,Credit Card,14.99,CI,Email,0,2025-05-07
9980,39,M,2024-04-01,Trial,PayPal,0.0,CL,Google,1,2024-11-08
9981,35,M,2024-10-16,Trial,Credit Card,0.0,DZ,Facebook,0,2025-05-20
9982,27,F,2024-09-14,Basic,Credit Card,9.99,LB,Email,1,2025-05-15
9983,34,F,2024-08-12,Basic,Credit Card,9.99,MU,Facebook,0,2025-06-11
9984,26,,2024-10-16,Premium,Credit Card,14.99,BJ,Email,1,2025-01-23
9985,32,F,2025-06-10,Trial,Credit Card,0.0,TW,Google,0,2025-07-02
9986,25,,2024-09-03,Trial,Credit Card,0.0,LV,Facebook,0,2025-05-17
9987,21,M,2025-04-08,Premium,Credit Card,14.99,BA,Google,0,2025-04-10
9988,47,F,2025-02-14,Trial,PayPal,0.0,PL,,0,2025-02-15
9989,33,M,2023-09-13,Basic,Credit Card,9.99,LS,Google,0,2024-06-20
9990,38,M,2024-03-04,Premium,Credit Card,14.99,NI,Facebook,1,2024-03-26
9991,29,,2025-05-29,Basic,PayPal,9.99,HU,Facebook,0,2025-06-10
9992,32,Other,2025-05-17,Trial,Credit Card,0.0,CA,Facebook,1,2025-07-08
9993,25,F,2023-11-19,Premium,Credit Card,14.99,LI,Facebook,0,2024-07-10
9994,51,Other,2024-05-17,Premium,Credit Card,14.99,GN,Google,0,2024-07-04
9995,18,F,2023-09-08,Trial,Other,0.0,PT,Google,1,2025-05-11
9996,44,F,2024-11-06,Premium,Other,14.99,JM,Google,0,2025-05-16
9997,29,M,2024-11-09,Trial,Credit Card,0.0,ER,Facebook,0,2025-04-23
9998,25,M,2023-07-10,Basic,Credit Card,9.99,AZ,Google,0,2023-08-17
9999,21,F,2025-06-08,Premium,PayPal,14.99,KG,Email,0,2025-06-08
10000,36,F,2023-08-10,Basic,Credit Card,9.99,TO,Facebook,1,2024-04-03
10001,42,M,2025-03-01,Trial,Credit Card,0.0,LB,Facebook,0,2025-06-07
10002,41,M,2025-01-28,Trial,Credit Card,0.0,HN,Email,0,2025-01-29
10003,30,F,2024-05-24,Premium,PayPal,14.99,IN,Facebook,0,2025-07-01
10004,32,M,2023-10-11,Premium,Other,14.99,MD,Facebook,1,2024-12-02
10005,25,F,2023-09-19,Premium,Credit Card,14.99,GN,Google,0,2025-01-24
10006,26,M,2025-01-05,Basic,Credit Card,9.99,CY,Email,1,2025-01-19
10007,47,M,2025-06-15,Trial,PayPal,0.0,MM,Friend,1,2025-06-16
10008,18,M,2024-07-07,Premium,PayPal,14.99,GE,Friend,1,2024-12-15
10009,18,F,2025-03-13,Premium,PayPal,14.99,UG,,0,2025-05-22
10010,28,F,2023-12-01,Premium,Credit Card,14.99,CR,Facebook,0,2023-12-29
10011,51,F,2025-06-17,Basic,Credit Card,9.99,YE,Facebook,1,2025-06-25
10012,35,F,2024-11-03,Basic,Credit Card,9.99,BH,Email,0,2024-11-24
10013,59,Other,2025-02-03,Premium,PayPal,14.99,BR,Google,0,2025-04-14
10014,31,F,2025-02-12,Basic,PayPal,9.99,ZA,Email,0,2025-06-11
10015,42,M,2025-03-11,Premium,Credit Card,14.99,KG,Facebook,1,2025-06-04
10016,46,M,2023-10-15,Basic,PayPal,9.99,PY,Facebook,1,2024-03-06
10017,57,F,2023-08-02,Trial,Credit Card,0.0,KH,Google,0,2025-06-17
10018,29,F,2024-05-29,Trial,Credit Card,0.0,BA,,0,2025-04-05
10019,35,M,2025-06-24,Premium,Credit Card,14.99,PS,Facebook,0,2025-06-29
10020,33,,2025-03-25,Basic,Credit Card,9.99,GT,Google,0,2025-05-30
10021,42,F,2025-01-23,Basic,PayPal,9.99,MK,Google,1,2025-04-15
10022,50,M,2024-11-01,Trial,PayPal,0.0,BI,Email,0,2024-11-30
10023,50,F,2024-01-07,Basic,PayPal,9.99,JM,Google,1,2025-02-03
10024,28,M,2025-03-10,Premium,Credit Card,14.99,ML,Facebook,0,2025-06-01
10025,26,M,2025-03-24,Premium,Credit Card,14.99,SV,Google,0,2025-05-17
10026,41,F,2025-02-23,Premium,Credit Card,14.99,LT,Facebook,0,2025-04-19
10027,24,M,2023-08-14,Trial,Credit Card,0.0,NR,Google,0,2024-11-20
10028,43,F,2024-10-28,Premium,Credit Card,14.99,MZ,Facebook,1,2025-05-18
10029,35,F,2023-11-23,Basic,PayPal,9.99,TM,Friend,1,2024-11-20
10030,48,F,2024-12-26,Premium,Credit Card,14.99,LV,Friend,0,2025-02-03
10031,46,F,2025-04-18,Basic,PayPal,9.99,SV,Facebook,0,2025-06-10
10032,36,F,2024-08-09,Trial,PayPal,0.0,ID,Friend,0,2025-04-09
10033,23,M,2023-12-30,Premium,PayPal,14.99,TT,Facebook,0,2024-06-15
10034,24,F,2024-12-25,Premium,PayPal,14.99,BR,Google,0,2025-04-26
10035,35,F,2024-09-18,Trial,Credit Card,0.0,GR,Friend,0,2024-10-20
10036,39,F,2024-05-21,Basic,Credit Card,9.99,PG,Friend,0,2025-04-11
10037,31,M,2024-05-28,Basic,Credit Card,9.99,MK,,0,2024-06-18
10038,26,M,2025-06-18,Basic,PayPal,9.99,SV,,0,2025-06-22
10039,32,M,2024-03-22,Basic,PayPal,9.99,IS,Facebook,0,2025-04-03
10040,48,M,2024-06-28,Premium,Credit Card,14.99,AU,Friend,0,2025-04-08
10041,32,M,2024-12-07,Basic,Credit Card,9.99,MG,Email,0,2024-12-16
10042,29,M,2025-06-12,Premium,Credit Card,14.99,ZM,Google,1,2025-06-17
10043,23,F,2024-03-10,Premium,Credit Card,14.99,DE,,0,2024-06-13
10044,34,M,2025-06-02,Trial,Credit Card,0.0,HU,Facebook,1,2025-07-08
10045,46,F,2024-01-06,Premium,Credit Card,14.99,SZ,Google,0,2025-05-22
10046,47,F,2024-07-06,Trial,PayPal,0.0,SL,Google,1,2024-11-08
10047,27,M,2024-11-20,Premium,Credit Card,14.99,NL,Google,0,2025-06-21
10048,36,M,2025-01-18,Basic,Credit Card,9.99,SI,,1,2025-05-14
10049,28,F,2024-11-12,Basic,Credit Card,9.99,AD,,1,2025-07-06
10050,31,F,2024-11-30,Trial,PayPal,0.0,KM,Google,0,2025-02-04
10051,34,M,2023-10-30,Basic,Other,9.99,CR,Facebook,0,2023-11-29
10052,30,M,2024-04-04,Premium,Credit Card,14.99,IS,Facebook,0,2024-12-20
10053,18,M,2025-05-10,Premium,Other,14.99,ZW,Facebook,0,2025-06-12
10054,51,M,2024-05-23,Premium,PayPal,14.99,MC,Google,0,2024-07-01
10055,29,F,2023-08-29,Premium,PayPal,14.99,AE,Facebook,0,2023-12-03
10056,28,F,2025-01-31,Premium,Credit Card,14.99,RU,Email,0,2025-04-07
10057,27,M,2024-08-16,Basic,Credit Card,9.99,PY,,0,2024-11-16
10058,20,F,2024-06-01,Trial,PayPal,0.0,CG,Facebook,0,2024-08-20
10059,52,F,2025-05-08,Trial,PayPal,0.0,AM,Friend,1,2025-06-03
10060,34,F,2023-10-26,Trial,Credit Card,0.0,VE,Google,0,2024-09-12
10061,40,M,2024-03-04,Basic,Credit Card,9.99,SL,Facebook,1,2025-01-10
10062,38,F,2024-09-17,Trial,Credit Card,0.0,BZ,Email,1,2025-04-28
10063,29,M,2024-09-30,Basic,Credit Card,9.99,GN,Google,0,2025-01-13
10064,34,F,2024-03-04,Premium,Credit Card,14.99,BR,Email,0,2024-04-21
10065,42,M,2025-05-18,Basic,PayPal,9.99,ID,Facebook,0,2025-07-03
10066,21,M,2024-12-13,Trial,PayPal,0.0,DK,Google,0,2025-06-14
10067,31,,2024-07-22,Trial,PayPal,0.0,HU,Friend,0,2025-05-26
10068,32,M,2025-02-16,Basic,PayPal,9.99,HN,Google,0,2025-06-16
10069,29,F,2024-01-25,Basic,Credit Card,9.99,NE,Facebook,1,2024-07-14
10070,29,M,2025-03-16,Premium,Other,14.99,LK,Friend,1,2025-06-07
10071,36,F,2024-01-07,Premium,Credit Card,14.99,TD,Facebook,0,2024-04-13
10072,49,M,2025-05-13,Premium,Credit Card,14.99,SN,Email,1,2025-05-25
10073,39,F,2024-01-16,Basic,Credit Card,9.99,TD,Email,0,2024-04-24
10074,26,M,2024-05-08,Basic,PayPal,9.99,DE,,0,2024-07-08
10075,62,M,2025-05-22,Trial,Credit Card,0.0,IS,Google,0,2025-06-07
10076,49,M,2023-09-03,Trial,Credit Card,0.0,DE,Google,0,2024-02-11
10077,30,F,2024-04-23,Basic,Credit Card,9.99,SM,Google,0,2024-08-22
10078,49,M,2025-07-04,Premium,Credit Card,14.99,PY,Facebook,0,2025-07-05
10079,37,F,2023-10-07,Premium,PayPal,14.99,FJ,Google,0,2024-12-08
10080,23,M,2025-05-25,Premium,Other,14.99,ID,Google,0,2025-06-16
10081,47,M,2024-04-20,Trial,Credit Card,0.0,CO,Google,0,2024-12-29
10082,26,F,2024-04-06,Basic,Credit Card,9.99,VC,Google,0,2025-01-15
10083,40,M,2024-09-20,Trial,PayPal,0.0,BO,Email,0,2025-03-13
10084,36,M,2025-03-12,Basic,PayPal,9.99,AZ,Google,1,2025-03-16
10085,40,F,2025-05-17,Basic,PayPal,9.99,ZW,Google,0,2025-07-03
10086,53,F,2023-10-11,Premium,Credit Card,14.99,BH,Google,1,2024-10-08
10087,34,F,2024-12-09,Premium,PayPal,14.99,TZ,,0,2024-12-29
10088,23,M,2024-01-20,Trial,PayPal,0.0,TT,Google,0,2025-01-17
10089,28,M,2023-09-05,Premium,PayPal,14.99,US,,1,2023-11-09
10090,22,F,2023-10-24,Premium,Credit Card,14.99,BD,Email,1,2025-07-07
10091,20,,2024-12-17,Basic,Credit Card,9.99,BZ,Google,0,2024-12-25
10092,46,F,2023-07-24,Trial,PayPal,0.0,SO,Email,0,2025-01-20
10093,36,F,2023-08-31,Basic,PayPal,9.99,CF,Google,0,2025-04-23
10094,33,M,2023-12-07,Basic,PayPal,9.99,BN,Facebook,1,2024-10-11
10095,18,M,2023-08-04,Basic,PayPal,9.99,KW,Email,1,2023-09-29
10096,30,F,2023-10-07,Trial,Credit Card,0.0,ME,Facebook,1,2024-07-28
10097,43,M,2025-04-19,Basic,Credit Card,9.99,AM,Facebook,0,2025-05-29
10098,50,M,2025-01-19,Basic,Other,9.99,IT,Email,0,2025-01-24
10099,26,F,2023-09-18,Premium,Credit Card,14.99,TN,Facebook,0,2024-01-23
10100,39,F,2025-01-15,Basic,Credit Card,9.99,ML,Google,0,2025-02-16
10101,45,,2025-05-28,Trial,Credit Card,0.0,AO,,0,2025-06-08
10102,37,F,2023-08-13,Trial,PayPal,0.0,IS,Email,0,2025-04-04
10103,42,F,2025-02-10,Basic,PayPal,9.99,KZ,Email,0,2025-02-26
10104,23,F,2023-10-01,Premium,Credit Card,14.99,TL,Facebook,0,2023-12-23
10105,18,M,2023-09-19,Premium,PayPal,14.99,IN,Friend,1,2024-12-01
10106,50,M,2025-01-27,Basic,Credit Card,9.99,LC,Google,0,2025-03-15
10107,43,M,2023-12-07,Premium,Credit Card,14.99,SA,Facebook,0,2024-06-01
10108,40,M,2024-04-24,Basic,PayPal,9.99,BA,Email,1,2024-11-21
10109,44,F,2023-08-23,Premium,PayPal,14.99,NZ,,0,2023-11-26
10110,32,M,2023-11-27,Premium,Credit Card,14.99,MX,Facebook,1,2024-11-01
10111,25,F,2024-09-29,Trial,Credit Card,0.0,SL,Facebook,0,2025-03-28
10112,22,F,2024-05-12,Premium,Credit Card,14.99,KZ,Friend,0,2024-09-18
10113,21,F,2024-12-23,Premium,Other,14.99,KE,,0,2025-01-10
10114,39,M,2024-09-23,Premium,PayPal,14.99,KR,Facebook,0,2025-02-03
10115,30,Other,2023-11-21,Basic,PayPal,9.99,SB,Google,0,2025-06-14
10116,50,M,2023-12-08,Premium,Credit Card,14.99,GQ,Google,0,2024-01-23
10117,47,Other,2024-06-15,Premium,Credit Card,14.99,NO,Facebook,0,2025-06-23
10118,43,Other,2025-03-08,Trial,Credit Card,0.0,IQ,Google,0,2025-05-19
10119,41,F,2025-06-29,Basic,PayPal,9.99,CU,Facebook,0,2025-07-06
10120,28,M,2025-04-13,Trial,PayPal,0.0,CF,Email,1,2025-06-02
10121,29,F,2023-09-13,Basic,Credit Card,9.99,CA,Facebook,0,2025-05-28
10122,28,F,2025-06-27,Basic,Credit Card,9.99,BW,Google,1,2025-07-08
10123,24,F,2023-11-27,Basic,Credit Card,9.99,CV,Google,1,2024-08-09
10124,33,M,2023-11-12,Basic,PayPal,9.99,RW,Google,0,2025-07-06
10125,45,Other,2023-07-28,Trial,Credit Card,0.0,PG,,0,2024-08-16
10126,33,M,2025-01-06,Basic,Credit Card,9.99,GW,Google,0,2025-02-10
10127,27,F,2023-09-15,Trial,Other,0.0,DM,Google,0,2023-12-04
10128,33,F,2024-10-11,Basic,Credit Card,9.99,CR,Friend,0,2025-04-15
10129,36,F,2023-09-25,Basic,Credit Card,9.99,GE,Facebook,0,2024-12-15
10130,30,M,2025-03-18,Basic,Credit Card,9.99,SM,Email,0,2025-04-30
10131,33,M,2024-11-10,Premium,Other,14.99,KH,Facebook,0,2025-04-08
10132,62,,2024-06-14,Basic,Credit Card,9.99,MH,,0,2025-04-01
10133,21,M,2024-07-19,Premium,Credit Card,14.99,LS,Google,0,2025-04-04
10134,18,F,2024-03-27,Basic,PayPal,9.99,PY,Google,1,2024-04-24
10135,35,F,2025-06-26,Premium,Other,14.99,AT,Email,0,2025-07-05
10136,38,F,2023-12-15,Basic,Credit Card,9.99,KW,Email,1,2024-01-06
10137,33,M,2023-10-28,Premium,Credit Card,14.99,BS,,1,2024-09-11
10138,25,Other,2024-05-01,Premium,PayPal,14.99,MH,Facebook,0,2025-05-31
10139,49,F,2024-01-08,Premium,Credit Card,14.99,TD,Email,0,2024-11-17
10140,35,Other,2024-03-29,Premium,Credit Card,14.99,NG,Facebook,1,2025-06-11
10141,36,,2023-11-06,Basic,Credit Card,9.99,MD,Google,0,2024-05-27
10142,43,M,2025-05-14,Premium,Credit Card,14.99,WS,Friend,1,2025-06-17
10143,33,F,2025-01-03,Premium,Credit Card,14.99,BH,Friend,1,2025-03-02
10144,32,M,2024-03-19,Premium,Other,14.99,UZ,Facebook,0,2024-08-29
10145,49,M,2024-11-30,Basic,Credit Card,9.99,YE,,1,2025-03-19
10146,18,F,2023-07-11,Basic,Credit Card,9.99,SB,Google,0,2024-08-25
10147,38,F,2024-07-27,Premium,Credit Card,14.99,MG,,0,2024-08-19
10148,37,M,2025-01-03,Trial,PayPal,0.0,IS,Google,0,2025-07-01
10149,30,M,2025-03-14,Trial,Credit Card,0.0,AG,Email,0,2025-03-17
10150,33,M,2024-12-18,Basic,PayPal,9.99,SB,,1,2025-02-20
10151,48,,2023-09-20,Basic,PayPal,9.99,AG,Email,0,2024-10-30
10152,26,M,2024-07-10,Basic,Credit Card,9.99,NE,,1,2025-06-13
10153,42,F,2025-03-30,Trial,PayPal,0.0,LU,Google,0,2025-05-06
10154,35,F,2025-03-23,Basic,Credit Card,9.99,ZW,Facebook,0,2025-05-18
10155,41,F,2024-11-27,Premium,Credit Card,14.99,ME,Email,0,2025-03-02
10156,39,F,2023-10-29,Premium,Other,14.99,AT,,0,2025-05-08
10157,18,Other,2025-04-07,Premium,PayPal,14.99,MM,Google,0,2025-06-14
10158,26,F,2025-02-24,Basic,Credit Card,9.99,VE,Google,1,2025-06-02
10159,28,M,2023-11-30,Premium,Credit Card,14.99,HU,Email,0,2024-04-05
10160,25,M,2024-09-29,Trial,Credit Card,0.0,BA,Google,0,2025-05-20
10161,29,M,2025-01-11,Premium,PayPal,14.99,ME,Facebook,0,2025-06-03
10162,36,F,2024-06-13,Premium,PayPal,14.99,EG,Facebook,0,2024-08-21
10163,44,F,2025-04-21,Premium,Credit Card,14.99,PE,Email,1,2025-06-17
10164,22,M,2024-02-26,Trial,Credit Card,0.0,ME,Email,0,2024-06-03
10165,35,M,2024-12-24,Premium,PayPal,14.99,CR,Google,1,2025-06-09
10166,37,,2024-01-14,Premium,Credit Card,14.99,UA,Google,0,2024-04-06
10167,46,M,2024-10-01,Basic,Credit Card,9.99,BS,Google,0,2025-03-13
10168,51,M,2025-03-26,Trial,PayPal,0.0,CO,Google,0,2025-07-01
10169,33,M,2024-03-24,Premium,Other,14.99,AM,Facebook,0,2024-07-28
10170,25,F,2024-12-29,Basic,PayPal,9.99,MW,Friend,0,2025-04-07
10171,38,F,2023-10-16,Premium,Other,14.99,DM,Google,0,2024-03-04
10172,26,F,2025-05-09,Premium,PayPal,14.99,IS,Google,1,2025-06-07
10173,37,M,2023-09-19,Premium,PayPal,14.99,BA,,1,2024-01-29
10174,27,Other,2024-06-27,Basic,Credit Card,9.99,LI,Google,1,2025-04-04
10175,18,F,2025-07-04,Basic,PayPal,9.99,ZM,Google,1,2025-07-05
10176,40,F,2025-03-07,Basic,Credit Card,9.99,GA,Facebook,0,2025-03-07
10177,28,M,2024-02-17,Basic,Credit Card,9.99,AG,,0,2024-03-27
10178,50,F,2023-12-29,Trial,Other,0.0,DM,Facebook,0,2025-02-18
10179,35,F,2025-03-20,Basic,Other,9.99,AT,Google,1,2025-06-22
10180,19,M,2025-04-12,Premium,Other,14.99,LI,Facebook,1,2025-06-02
10181,44,F,2024-05-20,Basic,Credit Card,9.99,OM,Google,1,2025-03-26
10182,33,Other,2025-04-02,Premium,Credit Card,14.99,CD,Google,0,2025-06-13
10183,40,F,2025-01-14,Basic,Credit Card,9.99,CZ,Friend,0,2025-04-21
10184,44,M,2025-04-27,Premium,Credit Card,14.99,HN,Facebook,0,2025-06-03
10185,35,F,2023-08-12,Basic,PayPal,9.99,SM,Google,0,2024-10-31
10186,21,F,2024-07-27,Premium,Credit Card,14.99,SI,Google,1,2025-04-18
10187,36,M,2025-05-23,Premium,Other,14.99,LI,Friend,0,2025-06-02
10188,48,M,2024-06-24,Premium,PayPal,14.99,CV,Facebook,0,2025-04-18
10189,34,F,2023-07-18,Trial,Credit Card,0.0,LS,Facebook,0,2025-04-10
10190,39,Other,2024-12-11,Trial,PayPal,0.0,PS,Facebook,0,2024-12-29
10191,27,M,2024-09-20,Premium,Other,14.99,CY,Facebook,0,2024-09-20
10192,20,F,2024-10-08,Premium,Credit Card,14.99,NZ,Google,1,2025-04-01
10193,33,M,2025-01-20,Premium,Credit Card,14.99,JO,Facebook,0,2025-04-06
10194,35,Other,2023-11-25,Basic,Credit Card,9.99,NA,Facebook,0,2024-02-20
10195,46,M,2023-08-10,Premium,PayPal,14.99,VA,Google,0,2023-08-24
10196,35,M,2024-03-27,Trial,Credit Card,0.0,BB,Facebook,1,2024-12-24
10197,45,F,2024-02-04,Premium,Credit Card,14.99,AZ,,1,2024-12-30
10198,30,F,2023-12-14,Premium,Credit Card,14.99,AU,Email,0,2024-09-14
10199,21,F,2024-10-31,Premium,Credit Card,14.99,BH,Google,0,2025-06-25
10200,39,M,2025-01-11,Premium,Other,14.99,BT,Google,0,2025-06-29
10201,49,F,2024-10-26,Premium,Credit Card,14.99,BH,Google,1,2025-04-04
10202,29,F,2024-11-22,Premium,Credit Card,14.99,AO,Email,0,2025-04-18
10203,41,M,2023-07-19,Premium,PayPal,14.99,SG,Facebook,0,2024-03-07
10204,41,F,2025-03-18,Premium,PayPal,14.99,IS,,0,2025-05-30
10205,20,F,2025-02-15,Premium,PayPal,14.99,PK,Google,1,2025-03-09
10206,32,F,2023-10-05,Trial,Credit Card,0.0,CM,Facebook,0,2024-12-29
10207,42,F,2024-09-19,Premium,Credit Card,14.99,CI,Facebook,0,2025-03-12
10208,38,M,2024-09-02,Basic,Credit Card,9.99,SI,Facebook,0,2025-03-01
10209,42,Other,2024-05-05,Premium,Credit Card,14.99,AU,Facebook,0,2025-06-29
10210,40,Other,2023-07-15,Trial,PayPal,0.0,UZ,Email,0,2024-06-07
10211,34,M,2024-05-07,Trial,Credit Card,0.0,MA,Google,0,2025-04-16
10212,35,M,2023-12-09,Basic,PayPal,9.99,TR,Email,0,2025-03-20
10213,45,F,2024-11-03,Trial,Credit Card,0.0,MT,,0,2025-05-23
10214,36,M,2023-12-24,Premium,Credit Card,14.99,PL,Email,0,2024-05-02
10215,28,F,2024-03-18,Premium,Credit Card,14.99,PE,Facebook,0,2024-08-04
10216,33,F,2023-10-22,Premium,Credit Card,14.99,TJ,Facebook,1,2024-02-06
10217,39,M,2024-09-27,Trial,Credit Card,0.0,RO,Email,0,2024-12-10
10218,45,M,2025-05-30,Trial,Credit Card,0.0,WS,Email,1,2025-06-05
10219,20,M,2023-10-10,Premium,PayPal,14.99,JP,,0,2024-11-10
10220,32,M,2024-06-05,Premium,Credit Card,14.99,CI,Email,1,2025-04-06
10221,44,Other,2024-11-29,Trial,Credit Card,0.0,KM,Google,0,2025-05-18
10222,26,F,2024-06-21,Trial,Credit Card,0.0,UG,Google,1,2024-11-28
10223,26,M,2023-12-20,Trial,Credit Card,0.0,SL,Email,0,2024-02-28
10224,35,F,2024-10-27,Basic,Other,9.99,BF,Google,1,2025-05-11
10225,19,F,2023-07-27,Basic,Credit Card,9.99,LV,Email,0,2023-10-02
10226,52,F,2023-11-19,Basic,PayPal,9.99,BT,,1,2024-12-17
10227,39,M,2025-02-01,Premium,Other,14.99,CA,Google,1,2025-05-06
10228,41,F,2024-01-30,Premium,Credit Card,14.99,PK,Google,0,2024-08-15
10229,46,M,2023-10-22,Premium,Credit Card,14.99,AE,Facebook,0,2024-04-14
10230,59,F,2024-01-19,Premium,Credit Card,14.99,CI,Friend,0,2024-01-26
10231,34,F,2025-03-12,Trial,Other,0.0,DZ,Email,1,2025-03-12
10232,20,,2025-04-08,Basic,Credit Card,9.99,ZW,Email,1,2025-04-24
10233,38,M,2025-01-26,Premium,Credit Card,14.99,MM,,0,2025-03-03
10234,27,,2024-03-25,Trial,PayPal,0.0,NP,Email,1,2025-02-08
10235,23,M,2025-03-06,Basic,Credit Card,9.99,UZ,Facebook,1,2025-06-02
10236,30,M,2024-12-18,Premium,Other,14.99,CV,Facebook,0,2025-07-04
10237,34,M,2025-02-26,Basic,Credit Card,9.99,WS,Facebook,0,2025-04-12
10238,46,F,2024-10-01,Basic,PayPal,9.99,TM,Google,0,2025-07-08
10239,53,M,2024-04-02,Premium,Credit Card,14.99,OM,Google,1,2024-08-19
10240,24,Other,2024-08-16,Trial,Other,0.0,AZ,Google,0,2025-02-26
10241,30,F,2024-10-10,Premium,PayPal,14.99,DO,Email,0,2025-01-15
10242,40,F,2024-11-03,Basic,PayPal,9.99,ZM,Email,1,2025-02-01
10243,42,M,2024-11-28,Trial,PayPal,0.0,BO,Google,0,2025-01-23
10244,25,F,2025-06-08,Basic,PayPal,9.99,GB,Friend,1,2025-06-17
10245,44,M,2023-08-25,Premium,PayPal,14.99,CO,Email,0,2024-06-28
10246,28,F,2025-02-09,Premium,Credit Card,14.99,JP,,1,2025-02-28
10247,25,F,2024-07-28,Premium,Credit Card,14.99,SY,Facebook,1,2025-02-05
10248,40,M,2024-12-11,Premium,Credit Card,14.99,PA,Email,0,2025-02-01
10249,47,M,2024-06-29,Premium,Credit Card,14.99,SE,Facebook,1,2024-10-29
10250,38,M,2024-05-23,Premium,Credit Card,14.99,IL,Facebook,0,2025-03-05
10251,36,Other,2024-03-24,Trial,Credit Card,0.0,LT,,0,2025-06-04
10252,34,F,2025-05-25,Premium,Credit Card,14.99,KZ,Email,1,2025-07-07
10253,35,F,2025-02-09,Premium,Other,14.99,CV,Facebook,0,2025-02-15
10254,32,F,2024-11-18,Premium,Credit Card,14.99,KP,Facebook,1,2025-03-20
10255,40,F,2023-12-08,Trial,PayPal,0.0,US,Friend,0,2025-06-17
10256,35,M,2024-07-01,Basic,Credit Card,9.99,GM,Google,1,2024-12-19
10257,58,,2025-05-25,Basic,Credit Card,9.99,MZ,Google,0,2025-06-01
10258,38,M,2025-05-30,Trial,Credit Card,0.0,NA,Google,0,2025-06-04
10259,32,M,2024-01-02,Premium,Credit Card,14.99,AU,Google,0,2025-03-23
10260,25,M,2024-11-15,Trial,Credit Card,0.0,LT,,1,2025-01-06
10261,26,M,2023-12-15,Basic,Credit Card,9.99,CG,,1,2024-11-22
10262,38,F,2023-11-08,Basic,Credit Card,9.99,JM,Google,1,2023-11-19
10263,29,F,2024-07-30,Basic,PayPal,9.99,BI,Google,0,2024-12-30
10264,36,M,2023-07-27,Basic,Credit Card,9.99,NG,Facebook,0,2023-10-26
10265,47,F,2023-07-26,Premium,PayPal,14.99,ST,Email,0,2024-01-09
10266,23,M,2024-05-24,Basic,Credit Card,9.99,AL,Google,1,2025-07-05
10267,33,M,2024-07-16,Premium,Credit Card,14.99,CI,Facebook,0,2025-03-30
10268,18,M,2025-03-31,Premium,Credit Card,14.99,IN,Google,1,2025-04-10
10269,20,M,2025-01-10,Premium,Credit Card,14.99,CY,,0,2025-02-16
10270,37,M,2024-04-23,Premium,Credit Card,14.99,AL,Email,1,2024-08-09
10271,21,M,2024-07-26,Basic,Other,9.99,CM,Facebook,0,2024-12-29
10272,23,F,2023-12-14,Premium,Credit Card,14.99,WS,Google,1,2025-04-13
10273,51,M,2024-07-02,Basic,Credit Card,9.99,CG,Google,0,2024-12-01
10274,28,M,2023-12-01,Premium,Credit Card,14.99,KW,Facebook,0,2024-07-24
10275,25,F,2024-07-09,Basic,Credit Card,9.99,LC,Facebook,0,2025-05-05
10276,47,M,2023-09-16,Premium,PayPal,14.99,PY,Google,0,2024-09-13
10277,25,M,2024-06-12,Trial,Credit Card,0.0,MA,Email,0,2025-07-02
10278,38,F,2024-03-24,Premium,PayPal,14.99,MM,Email,0,2025-03-05
10279,38,F,2024-06-15,Trial,Credit Card,0.0,UZ,Google,0,2025-02-16
10280,43,M,2023-09-08,Premium,Credit Card,14.99,AO,Email,0,2024-11-16
10281,24,Other,2024-06-12,Trial,PayPal,0.0,CA,,1,2024-10-05
10282,26,M,2023-10-04,Premium,PayPal,14.99,RW,Facebook,0,2023-11-07
10283,28,M,2023-11-12,Premium,Credit Card,14.99,BS,Google,0,2025-04-27
10284,27,M,2024-07-07,Basic,Other,9.99,SB,Facebook,1,2024-09-24
